Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY)
BANF,BancFirst Corporation,94.49,0.29720836,0.28,Buy,77371,7310785.79,3108711342,14.73482309,6.5385,2051,Finance,Regional Banks,95.85,88.245,0.86048096,96.7,68.44,12.6624538,54.26938776,96.7,68.44,9.21174295,118.07,68.44,118.07,3.0625,64898.5,101998.7,96991.05,107435.05555556,,,,,2.70652174,0.29720836,United States,0.22088334,0.61278449,8.57142857,1.52,0.4,1.693301,,,,,,,2857480000,14.76211296,5.7746,1.72,0.83870968,59.48979592,6.4127,32.61161776,1.6125,93.28215749,91.43552065,90.21001675,87.22350632,23.99094044,30.91413256,30.72457436,41.52981348,50.79443647,41.47483661,,,,,,,,,37.16221271,76726000,15.19417765,193100000,0.71246018,60.19212028,33.34451172,32.55006406,32.35166491,40.02292495,40.38993521,2.48346808,2.37143635,15.50563806,4.7640413,5.32617149,,2023-04-25,70.92897466,62.46509213,,,1.7207356,17.32516125,16.17738024,21.57454238,289244.27108728,7.31463039,58.65275837,35.16348122,19810181.2865,93.016,91.804,91.12266667,85.3718,31.69471694,12332105000,-0.70856061,-2.31555783,0.99710553,2906962000,289552000,215.52267105,207.41594029,11169273000,11021223000,593240000,32899900.00000001,2023-07-13,2.18550107,2.45854992,2.71241337,94.71333333,91.32964979,6.98596014,2.84066173,-4.55555556,92.143,85.876,88.5892,40.38993521,-48462000,88.3899872,92.51143741,5.8911
PAGS,PagSeguro Digital Ltd.,9.37,1.40692641,0.13,Sell,2062152,19322364.24,3104955456.0000005,10.43778545,0.9035268,8952,Commercial Services,Miscellaneous Commercial Services,10.905,8.975,0.8943894,13.185,8.52,18.60759494,-66.39167862,13.185,7.56,0.75268817,19.49,7.51,62.83,7.51,4099760.9,6120997,5218845.76666667,4733963.34444444,555404327.856433,567982643.853853,346436289.597045,358200088.75302,-0.74152542,1.40692641,Brazil,0.89939975,1.45925562,,0,0,,124.27150753,-6.04482398,27.66330077,1268070800,85.54888698,3.70828942,4404280000,36.02828159,0.885,0.22256532,-7.95598815,8.20895522,0.8977,27.53231993,0.27313108,9.34033436,9.78389542,9.95156607,10.03115437,3470.87920552,15.80547333,17.77061483,-86.29035355,265.48605058,8205.91508486,50.38199064,50.10674067,78.19324666,1478837074.70103,335552700.307995,-8.92027287,7.34760215,53.21733913,27.25286078,1597418076.03175,34.83102717,291366731.084585,-8.15427841,6.39323955,26.50406982,9.92647275,9.857088,33.46820245,34.51295118,1.35468639,1.26267731,5.75574902,1.02283199,1.05099385,1.45841475,2023-05-26,41.42094291,40.70362159,,,3.78364115,12.64288858,10.85518327,53.78948045,327887.55511711,-4.79976989,9.57720968,37.46803995,203017222.092,9.348,9.403,10.03133333,9.5816,53.88584937,8518638725.90109,-0.77883183,19.73714624,202.27069925,7397582564.96228,2165400719.8856,-5.15257852,49.2919927,6342572280.88451,6111032197.62339,2935249393.40836,331371861,2023-08-31,3.86313466,3.6509337,3.58728546,9.28,9.97686103,5.28089888,-1.26448894,-10.4206501,9.8635,10.5544,10.39065,11.50672287,0,10.01892674,9.49150114,0.8907293
CRCT,"Cricut, Inc.",14.14,10.38251366,1.33,Buy,584813,8269255.82,3104470491,67.23728008,0.2149,775,Distribution Services,Wholesale Distributors,17.89,11.04,0.70573115,17.89,7.15,42.82828283,-10.50632911,17.89,7.15,48.06282723,17.89,6.02,47.36,5.88,668120.1,617652.63333333,376326.75,281993.93333333,299199000,307332000,224943000,232321000,15.90163934,10.38251366,United States,0.02597085,5.41873975,,0,0,0,-48.30660528,11.50627615,-50.16961829,86646000,-51.98896222,32.490438,1941940000,-56.55608215,0.275,0.04,-16.12903226,-60.75471698,0.2103,-59.22838309,0.06,13.09137701,13.35039336,12.97442628,11.17209102,164.46131571,9.89601668,20.60578068,-20.81255853,1176.13914043,270.72021268,39.47812018,39.81075431,-23.51229643,349893000,76666000,-8.30632333,-22.57523733,-24.91082072,24.56834137,-289304000,-56.81305304,60666000,-16.45395281,-61.28744044,-59.61818801,6.84489155,5.622797,9.02102684,7.18027566,4.61688657,4.46609056,18.24501844,3.75952848,3.51928191,3.16788523,2023-05-09,58.17564407,56.17088119,8.67813913,9.01682184,5.10431568,6.6049919,6.46515551,-32.14839381,1143607.74193548,-35.45127511,-25.96422137,-32.9572975,42857604.41000001,12.638,13.188,13.256,10.6065,-4.15632298,846439000,-12.23400009,-12.39360205,-0.83951881,707048000,18028000,-6.93304424,-17.77798048,291692000,152276000,886296000,219552390,2023-08-09,14.08,8.95194779,9.2072882,13.63333333,14.79287965,52.86486486,16.5704864,103.16091954,14.418,11.5212,9.96645,7.71288621,0,12.2223222,13.307892,0.2829
CVI,CVR Energy Inc.,30.77,-0.67785668,-0.21,Buy,695404,21397581.08,3093326654,5.47323858,5.6219,1470,Energy Minerals,Oil Refining/Marketing,31.45,26.27,1.2469318,32.4,22.6,-2.53405131,6.57685532,35.7299,22.6,-2.34846081,42.21,22.6,57.235864,1.701564,870809.6,1158859.9,1165030.55,1186307.9,517000000,608000000,517000000,608000000,2.70360481,-0.67785668,United States,2.43851852,1.21529324,,1.2,0.5,6.4998374,218.88619855,33.83685801,55.43859649,1473000000,100.68119891,2.97713962,4586390000,1751.68810289,4.607,1.44,74.11162958,107.45215439,5.6219,257.60447809,1.080228,30.31192874,28.68458881,28.11565645,28.58613176,410.52631579,7.12187959,6.31014064,281.13207547,-31.75675676,76.68393782,10.8113069,12.3427091,365.61264822,1178000000,414000000,39.39393939,61.08949416,128.42465753,80.71809411,1038000000,1752,463000000,74.10714286,107.44680851,257.59493671,4.24926579,5.22760918,9.4438326,10.95484826,5.82547799,4.58270843,4.53428886,0.28612,0.2838092,0.76317743,2023-05-01,76.78347134,69.76773284,,,13.21173857,85.67096285,24.92830355,50.45567523,7412244.89795918,-14.66965286,-3.66624526,32.59722733,100524063.361,30.218,29.636,27.33333333,28.6359,5.34215212,4208000000,1.61796667,-3.15304948,-3.74269006,1637000000,1646000000,0,2.42688239,3350000000,3279000000,10896000000,100531000,2023-07-31,2.54320183,3.49322772,3.53926018,30.96333333,28.33891553,-0.77394389,2.29388298,-4.50031037,28.5245,26.4008,31.34305,8.59548483,-483000000,27.83620989,29.67374677,4.607
BCO,Brinks Company (The),65.99,0.30399757,0.2,Sell,313593,20694002.07,3063609767,27.46836497,2.4387,72200,Commercial Services,Miscellaneous Commercial Services,73.39,63.79,0.87125194,73.39,59.46,0.979342,-22.04370939,73.39,59.46,11.0381962,73.39,48.38,97.12,4.7379,228945,215419.96666667,199942.95,199571.72222222,1410500000,1218400000,1410500000,1218400000,-2.71266401,0.30399757,United States,7.57769424,1.52758018,6.66666667,0.8,0.2,1.3335354,6.52310594,-23.48518355,28.14814815,716600000,5.8493353,7.81413587,5702320000,69.96856844,3.569,1.16,-66.59278024,-78.55981574,2.4024,-28.0158207,1.33,66.44796957,68.29145284,68.33126838,66.12957878,-4.12770074,6.55495535,6.89276722,-139.55321945,20.30008826,38.95878525,23.67103958,23.76638189,11.32310245,1073599999.9999998,265100000.00000003,-16.34585043,13.14553991,12.716881,19.75243395,2409800000,62.16730038,170600000,-66.66666667,-78.96213184,-30.21978022,3.82537758,2.50489574,9.52265461,9.98945534,6.83367524,6.39501811,9.76561349,0.67312101,0.69547393,1.52758018,2023-05-10,30.96639315,39.57189675,,,1.93943433,32.38731219,3.14973414,7.98295319,62818.55955679,-0.46183559,10.37243948,8.15547539,45200651.5226,66.466,67.55,69.366,66.1555,14.35859666,6253100000,-1.77348413,8.74200056,13.4396494,2448100000,3628200000,-2.66137254,8.05289177,5795800000,5648100000,4535500000,46425400,2023-07-20,2.09384075,2.13757876,2.7055727,66.07333333,69.32773533,21.77523528,-2.04838949,9.50879522,69.628,67.5036,62.33565,4.968904,-37600000,67.78286371,67.40707822,3.6068
LGIH,"LGI Homes, Inc.",129.71,5.09641873,6.29,Buy,269913,35010415.23000001,3052431074.0000005,11.14739728,11.74,952,Consumer Durables,Homebuilding,135.49,120.4,1.7857543,135.49,108.29,18.11145511,122.10616438,135.49,97.475,24.02945114,135.49,74.61,188,12.01,178325.9,190014.7,185221.46666667,192569.1,31998000,42966000,31998000,42966000,-3.84016606,5.09641873,United States,0.62805387,7.82330239,,0,0,,-28.63595286,-35.67133783,-72.38102178,322148000,-38.30816046,12.60591739,3703040000,-20.21787275,13.7613,1.14,-21.35915639,-64.91605682,11.6359,-29.68182505,1.855,127.4769637,128.05690407,126.72078792,118.1078562,-1959.71158179,-16.1167391,-6.90629728,818.21382249,155.86107508,44.58751192,28.05869501,26.13852225,-20.84516698,646600000,98816000,-2.19626862,-37.48157334,-25.33060101,45.07110621,1008540000,-23.99143479,326567000,-20.96731643,-65.73469232,-32.74745334,14.17111638,12.23829595,16.92838437,14.26856452,1.84058342,1.82318596,,1.36480118,1.33572501,0.17221403,2023-05-02,53.05210254,53.64045572,,,9.65181639,17.74909751,10.66309165,-24.44778927,2420646.00840336,-0.18535131,-10.74864939,-22.29858635,20500370.4088,127.06,129.444,126.84633333,116.1952,32.86595957,3100923000,-0.76500211,19.53139907,38.44385857,2945356000,1051506000.0000002,-6.29817062,4.21495811,1482416000,1426694000,2304455000,23532700,2023-08-01,5.08133355,2.89588293,3.66496636,127.87333333,129.76472193,36.94045608,-3.85442147,34.63774133,129.9835,123.2247,106.076475,15.62560948,0,123.83884245,128.38561859,13.9045
ARRY,"Array Technologies, Inc.",20.2,1.40562249,0.28,Sell,2928714,59160022.8,3047232809,314.15241058,0.0664,1082,Electronic Technology,Semiconductors,23.36,19.37,2.6722012,24.99,17.505,-2.7443428,-31.52542373,24.99,16.26,-2.88461538,24.99,9.24,54.78,5.445,4552899.1,4093616.73333333,4113230.85,4542679.54444444,133901000.00000001,147756000,133901000.00000001,147756000,-10.61946903,1.40562249,United States,1.42516712,1.84161416,,0,0,,2053.78108177,44.1752988,592.10505867,164864000,874.15477085,23.96969508,4225779999.999999,42.75604482,-0.2912,0.25,178.37837838,139.60352423,0.0643,109.04360056,0.18062,20.41837788,21.19609145,21.35805401,20.99790954,147.64118231,7.76100336,13.19166836,-55.15593808,170.22497822,182.15263989,7.82494049,12.93462811,117.44302466,128137000,86938000,56.54350331,2109.3519695,587.36087064,55.64869678,592453000,108.79312739,4432000,597.65758903,218.49097669,178.56485741,0.27064889,3.42832807,-1.04058146,4.42431538,24.46349852,14.69454265,13.52335736,1.78395645,1.84809697,1.30053444,2023-05-09,39.8633271,42.32404752,,,3.35771493,12.95659258,4.92349392,91.90337014,1513443.62292052,-6.29192357,25.34615717,87.77976371,146221511.19399998,20.542,20.908,21.83866667,20.7942,46.9598078,1794169000,5.16496566,4.57248802,7.26992227,866636000,740209000,-5.03432553,-10.43272977,1282201000,1274785000,1637546000,150853000,2023-08-09,3.72639102,4.7290774,5.8198147,20.03666667,21.24459629,2.43407708,-10.69849691,72.79726262,21.3085,21.4566,20.15265,4.62823708,-18670000,21.35962217,20.78342753,-0.2912
JBLU,JetBlue Airways Corporation,9.28,3.9193729,0.35,Strong Buy,9184434,85231547.52,3042920918,,-0.9184,,Transportation,Airlines,9.45,7.54,1.674969,9.45,6.68,30.70422535,-52.38583889,9.45,6.455,22.26613966,9.45,6.18,31.431425,2.81,12035446.7,11837554.6,10691585.76666667,9836424.33333333,1392000000,1537000000,1042000000,1333000000,4.74040632,3.9193729,United States,1.27275422,0.52319202,,0,0,,209.1152815,-92,108.92857143,645000000,564.02877698,8.99057507,5140930000,-95.47440154,-1.1187,-0.34,-900.68306011,26.3323278,-0.9193,-54.34855608,0.418809,9.0131207,8.43785739,8.16853036,7.67100281,-229.98454405,-9.18322778,-7.39487179,141.38543517,106.19469027,-190.125,1.21205503,3.69230769,115.20547945,111000000,-55000000,-131.79190751,82.25806452,175.1565762,58.59588046,2756000000,-98.9010989,-362000000,-900,24.70588235,-57.36842105,-3.95282813,-3.06666667,-1.94365582,0.53333333,0.85168713,0.90241298,,0.311808,0.3279109,0.5042394,2023-04-25,69.06384846,69.92530656,,,-2.21235664,-8.57839621,-3.94095163,51.69786318,,-3.60248447,34.10138249,38.47464849,326678912.97300005,9.04,8.836,7.94333333,7.4885,-2.70106426,13227000000,-8.43198339,-4.17300587,-8.72553103,2098000000,4293000000,-2.05338809,-9.81092437,10882000000,9854000000,9158000000,327901000,2023-07-25,4.26008969,3.32759093,5.30075624,9.16666667,8.3313986,39.75903614,4.5045045,9.82248521,8.3885,7.5578,7.504,-3.12820513,0,7.86726277,8.81132056,-1.1187
FG,"F&G Annuities & Life, Inc.",24.03,1.306914,0.31,Strong Buy,105640,2538529.2,3036789320,,,,Finance,Multi-Line Insurance,25.225,20.465,1.2699031,25.225,14.76,35.68605308,140.3,25.225,14.76,20.27027027,35,14.76,35,9.03,195963.4,327939.93333333,240119.88333333,225938.23333333,,,960000000,1584000000,-3.02663438,1.306914,United States,0.63782696,0.07477439,,0.2,0,3.3291717,,,,,,,3850000000,-49.24029126,4.1826,0.39,-95,,,,0.94,23.75791472,22.72489184,22.11459284,20.6057418,73.64185111,145.40859309,,,,,,,,,,,,,37.89008066,1000000,-44.39306358,481000000,-95,,,20.26116259,,27.84330244,,1.67270409,1.22209163,,,1.16404802,,2023-05-03,62.34007351,62.72648244,,,,,,-40.02021223,,36.39191291,,,124493495.378112,23.772,23.537,22.10466667,19.6343,9.68085106,52947000000,6.98957323,,13.7235116,2958000000,1585000000,40.63886424,,47672000000,50462000000,2374000000,126379456,2023-08-30,2.94453853,3.47852522,3.40367857,23.9885,21.86625028,19.97004493,-2.71255061,140.3,22.653,20.4858,,,0,21.26380099,23.42759844,4.1826
ROG,Rogers Corporation,162.9,0.06757172,0.11,Buy,79145,12892720.5,3031343723,31.87492662,5.1454,3800,Process Industries,Chemicals: Specialty,164.44,155.1,1.034568,167.04,150.0301,0.92936803,38.92205356,167.04,124.41,32.75201695,271.12,98.45,274.51,0.625,93645.2,139564.93333333,135526.06666667,172635.26666667,235850000,193724000,235850000,193724000,0.59902427,0.06757172,United States,0.17441935,4.79989488,,0,0,,-35.71709256,37.21925728,-18.14081518,106900000,-28.47871757,28.46707879,3052240000,7.3439626,6.1536,0.87,-105.26786713,-121.56346572,5.1106,3.20483047,1.025,162.02534437,159.8698868,159.26757727,157.89780687,-76.19557459,1.30491952,4.14480653,-114.8969225,65.27446869,285.05518866,32.21111421,31.02367515,-6.57450297,312825000,76401000,13.62602061,-5.78711125,-9.23391661,49.08144343,11787000,7.85699093,116629000,-105.20740477,-121.11445783,3.21766562,12.00911065,9.98436,6.73001974,5.90554765,2.58063331,2.57278624,75.63243324,3.13481803,3.1790938,3.41072185,2023-04-27,64.88892203,58.58768649,3.62521121,3.77894227,6.0237351,8.40898082,7.14485837,4.10393124,255571.31578947,9.00430927,-1.7799457,1.56163494,18318882.7066,162.13,160.736,158.26766667,156.9005,2.98067143,1611527000,-2.10707721,1.14639024,10.63588591,611881000,205511000,-10.77308487,-0.78546669,473748000,433269000,971171000,18608600,2023-07-27,1.97197073,2.05786565,2.27188458,162.86666667,158.90721736,35.82923372,1.24300808,-38.00190295,159.319,158.6956,156.61225,12.03855798,0,158.34314241,161.07546305,6.209
JJSF,J & J Snack Foods Corp.,157.28,-0.89477001,-1.42,Buy,49379,7766329.12,3027998762,65.31290229,2.4155,5000,Consumer Non-Durables,Food: Specialty/Candy,160.9801,153.01,0.42883104,164.26,148.08,3.05333508,-0.83228247,164.26,133.27,4.36629064,165.9,127.8,196.84,1.8125,53703.8,66387.93333333,65353.75,70383.42222222,39192000,43283000,35181000,43283000,-0.6819904,-0.89477001,United States,0.17252621,2.73084828,7.57450331,2.599,0.7,1.7802645,-2.33832723,4.60741103,54.16491249,125186000,-5.41077622,25.02510474,2921090000,-15.40790696,2.4585,0.43,3.48735833,109.10158544,2.4081,-25.65068387,1.52258,157.69446554,156.86084751,156.4601056,153.19187787,-227.77070595,-4.43477593,-0.88042998,58.38947368,92.26343086,40.56127136,26.5227544,27.24808654,23.57939781,366188000,88704000,-0.50586058,36.98613213,21.25705808,56.00388161,104794000,-15.05565846,47235000,3.58812001,110.05808621,-25.35490101,3.42119978,3.15521992,4.77374523,4.52406708,3.50193833,3.52790416,,2.06464442,2.18868468,1.59503114,2023-05-01,50.70901639,52.60021271,0.05070054,,3.94986128,5.42971009,4.91164972,20.62566236,276131.2,-3.83926818,20.01364058,17.8324316,14360887.3913,157.8,157.397,155.98333333,151.3263,8.01211,1224957000,-0.21107118,9.04713494,84.32078776,434508000,148077000,0.36873106,147.98948267,381245000,366670000,1380656000,19252300,2023-07-31,2.48939963,1.52499727,1.54045776,158.44336667,156.24963824,4.75556148,-0.26632847,13.00474206,156.4145,156.8416,149.1736,4.12892472,-48437000,155.489539,157.39331245,2.4668
VRRM,Verra Mobility Corporation,19.98,1.01112235,0.2,Strong Buy,971069,19401958.62,3004823825.9999995,36.17599131,0.5737,1570,Transportation,Other Transportation,20.11,18.36,1.0841907,20.11,16.22,19.64071856,97.04142012,20.11,14.13,42.20640569,20.11,12.76,20.11,5.6325,820863.1,1165086.13333333,1231509.85,1421792.63333333,109115000,67817000,109115000,67817000,1.31845842,1.01112235,United States,5.01854851,1.97129337,,0,0,,27.89435526,5.47752993,18.43682358,320292000,16.5274463,12.88494507,3713060000,129.75108653,0.5815,0.26,-83.59846407,-52.16,0.5523,48.94822006,0.274317,19.75906119,19.20979867,18.91189456,17.63952788,0.91037206,22.88355686,23.15978174,-53.19828866,35.57084324,-3.22887978,74.92630778,76.35759177,39.36908533,555652000,151981000,6.50982536,21.64708331,25.88239106,79.64237114,1122121000,123.10550315,92475000,-83.77985683,-54.4123506,44.05006291,12.46969382,11.40219836,22.86629683,24.50138642,12.8803507,12.6365321,17.31122929,4.00924292,4.2844499,1.84920866,2023-05-04,77.17238701,72.43619675,,,4.92236186,33.92789951,5.94121264,34.69151274,472355.41401274,3.13484173,12.62904598,20.91513935,145508019.8,19.774,19.495,18.86433333,17.5029,-4.39763404,1710891000,-2.58377276,-6.22608572,-2.5536046,332433000,1189938000,-4.93402157,-5.56549771,1525199000,1473783000,741598000,150392000,2023-08-09,1.87436677,1.53348161,1.61554883,19.94333333,19.12992276,42.510699,1.52439024,25.18796992,19.1895,18.2324,16.3386,16.0750135,0,18.43251517,19.55463632,0.605
AIN,Albany International Corporation,90.7,0.55432373,0.5,Neutral,112573,10210371.1,2995710404.9999995,29.9043851,3.0439,4100,Process Industries,Textiles,95.25,88.5,1.005852,95.25,82.3,2.24326457,46.17244158,115.3942,82.3,-11.77042802,115.3942,76.49,115.3942,4.86,131909.9,197342,160299.33333333,176577.87777778,291776000,304258000,291776000,304258000,-2.76586621,0.55432373,United States,0.55008705,4.81590873,8.64197531,0.88,0.25,1.1025358,-1.46486457,5.54037312,2.04157125,251336000,0.68986515,12.68175432,2981220000,-16.58263919,3.0444,0.91,48.56847189,-0.73749712,3.033,-17.3929622,0.905,90.67492305,90.6139409,90.47018806,91.95094242,-80.54293669,3.07917676,1.91948776,-287.84428728,-54.49515252,-83.25417143,37.11342398,37.50620392,3.16714613,384082000,99318000,2.29267087,8.42102965,4.20685334,33.19745346,186742000,-19.17317983,95762000,48.31218974,-3.0572881,-19.99291928,9.25337742,8.95572242,17.44866831,17.23717558,3.26952178,3.16707969,139.18212161,2.67158379,2.75679229,3.98329101,2023-04-25,49.40596161,50.90401573,3.85945519,3.80529036,5.79482566,10.82994924,7.10751736,11.36918342,252411.46341463,0.11533339,10.20891268,11.43643644,30964377.6,90.71,91.031,89.93833333,91.6722,5.53903953,1695758000,3.25789844,7.32231224,30.00299329,889455000,491000000,-0.83192121,14.9882904,774712000,798243000,1034887000,31200000,2023-07-26,1.45717464,1.55650061,1.46575546,90.60333333,90.45763207,-8.79839115,-2.00950735,13.30418488,90.8235,90.154,94.65905,12.32423803,-26465000,90.65946027,90.79121958,3.0557
JOE,St. Joe Company (The),51.25,4.01867262,1.98,Strong Buy,208520,10686650,2991567039,44.24969781,1.1599,625,Finance,Real Estate Development,51.28,44.13,1.2013052,51.28,38.81,23.85210246,177.77777778,51.28,38.7,25.82862755,51.28,31.11,85.25,5.666043,165043.6,214940.7,172718.83333333,172988.64444444,45303000,64184000,45303000,64184000,6.01985933,4.01867262,United States,0.94455702,,25,0.4,0.1,0.7804878,-25.12360309,10.30439417,-26.23366337,77731000,-39.5098909,45.60023722,2979230000,-4.5967933,1.2079,,-62.93677205,-21.77348551,1.1582,-19.51355108,,49.4716901,47.31326543,46.57073356,43.92850601,-61.97683613,16.19881025,15.36355643,25.10179299,-4.68078158,-65.75490188,33.10663797,28.67444066,-28.89427988,83535000,17025000,7.50820914,-34.21561051,-42.89821385,69.65022352,535741000,-4.86365404,70927000,-63.06303104,-22.53206084,-19.85908512,28.10982835,26.07308373,24.36063586,20.17616274,4.73951619,4.71009698,74.68425302,11.47415736,11.9271427,,2023-04-26,85.4776695,77.70454703,,,4.9882392,10.85245425,5.96222737,-5.49633702,403713.6,18.44573543,12.51714942,-10.38003345,56799808.552,49.342,48.093,46.51366667,43.2488,16.89328288,1466259000,-0.71915118,16.70830863,40.57210141,,599925000,6.23876606,37.71434474,825771000,813876000,252321000,58372000,2023-07-26,4.0795616,2.18073608,3.4321666,50.6,46.47856975,30.24142313,6.01985933,28.22116587,46.674,45.0342,40.5832,34.38398716,-23497000,45.50085952,48.44635243,1.2079
TDW,Tidewater Inc.,58.74,0.22180515,0.13,Buy,995663,58485244.62,2987784291,,-0.0608,6300,Transportation,Marine Shipping,59.85,42.6238,1.1570948,59.85,39.41,33.92612859,91.89807253,59.85,37.55,53.76963351,59.85,17.51,2513.144,4.09,898179.6,819542.76666667,701171.15,745388.73333333,165433000,170117000,165433000,170117000,5.95238095,0.22180515,United States,0.19400032,1.81633951,,0,0,,282.19594508,72.23898806,187.81652361,159791000,207.14271985,18.69435882,2230030000,84.33018538,-0.4928,0.236938,3.56271352,172.22600408,-0.0903,96.48843088,0.656525,56.2574004,51.11663587,49.73430062,45.32610269,283.08835673,3.5813761,5.50363984,-89.74784093,131.5873742,449.32216562,19.93147893,22.40922157,1808.48332451,129092999.99999999,45828000,12.66871543,349.29411765,1403.75205404,75.75858365,-693999.99999999,83.13625755,-21749000,1.11111111,188.24786325,101.09334543,-3.35796469,0.15740233,4.50790818,4.9821851,3.4291719,3.41557698,73.47618242,4.04386445,4.00243588,1.70280901,2023-05-08,84.84372828,75.1899245,,,0.09717475,0.1480778,0.12178229,74.56237046,102806.98412698,3.40462446,82.64052436,86.91520579,46821728.9982,56.024,52.816,48.73733333,45.896,18.42304112,1327147000,2.2726362,25.89974671,2.35296163,391136000,169423000,-4.09222652,0.84882468,431666000,453734000,647684000,50864600,2023-08-14,3.06526606,4.53259099,4.73461264,58.88666667,49.8171769,59.40298507,5.68549838,190.07407407,49.2035,47.0496,39.3643,3.74568572,0,48.13499619,53.77545707,-0.4928
PTCT,"PTC Therapeutics, Inc.",40.27,-2.28099976,-0.94,Sell,756123,30449073.21,2987659698.0000005,,-7.8932,1410,Health Technology,Pharmaceuticals: Major,44.66,39.66,0.58734787,59.84,39.66,-17.41181296,9.75742709,59.84,39.66,-9.50561798,59.84,33.25,78.72,4.03,640620.4,800106.4,885128.98333333,842269.33333333,410705000,336303000,279834000,217495000,-0.98352594,-2.28099976,United States,,1.3889148,,0,0,,0.73099271,41.84217799,0.78857143,-300656000,-3.39424869,,3936320000,-4.8246086,-7.7935,-1.88,19.86819728,-5.91177297,-7.8932,-6.94233687,-1.583805,41.07455779,42.37075963,43.55131008,46.21860294,-39.03664884,-55.61955406,-41.75692812,77.22542028,62.74129465,-14.71998859,76.92733697,76.48339211,19.05920968,537569000,166823000,38.14997309,44.90345445,25.62228722,42.99749459,364869000,-6.70279308,-559017000,18.68464325,-9.65310986,-9.43801067,-79.99659417,-74.14526892,-62.95426023,-59.30596134,,,,3.85370865,4.13352598,1.32857298,2023-04-27,33.75780527,36.87946213,93.23054775,91.70559428,-33.51983171,,-221.90584588,29.7456521,495603.54609929,31.64050367,48.17090799,35.31284796,70913325.8275,41.334,41.16,42.35116667,47.58105,-11.99330669,1608839000,-5.67418632,-10.59974183,31.4259618,613392000,701172000,-0.34890645,31.76333518,2052705000,2066400000,698801000,74190700,2023-07-27,3.18645756,3.36245481,2.86872032,40.63,42.0981045,5.39125883,-1.00786627,-7.80677656,41.997,47.6429,45.460875,-77.95292862,0,45.16941593,41.37398755,-7.7935
